external_exercise_id,title,primary_muscles,secondary_muscles,equipment,movement_pattern,body_position,difficulty,sanitized_metadata
42a043cf-29ba-4e98-a6fe-d9cbc61f7015,Scapula hold,[back],[],[bodyweight],NULL,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[bodyweight] exerciseTypes:[isometric strength] slug:scapula-hold]
42dc0603-91e8-4a1e-8bf0-ef9478718106,Seated leg raises,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:seated-leg-raises]
42ee935a-8052-4d1b-bde6-d64bb2389e57,Bodyweight Squat,[quads],[hamstrings adductors erector_spinae calves],[bodyweight],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength functional calisthenics] slug:bodyweight-squat-6bf863]
430ce933-5f38-44b9-8b43-810da4ec536e,Preacher Hammer Curl Dumbbells,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:preacher-hammer-curl-dumbbells]
43549b73-858b-4225-8fe0-e7d3d32c9535,Smith Machine Incline Press,[chest],[],[machine],NULL,NULL,beginner,map[category:Chest difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-incline-press]
435a2ddc-bd65-4ca6-a696-eb6a9e812b30,Sumo Deadlift,[glutes],[lats core forearm_flexors],[barbell],hip_hinge,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[barbell] exerciseTypes:[strength functional] slug:sumo-deadlift-925b68]
43946d04-02aa-4dc8-9a67-3cb759440c22,Calf Raises,[calves],[gastrocnemius soleus peroneals],[],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[box] exerciseTypes:[strength functional] slug:calf-raises-b3f02c]
43c81170-5fc1-46dd-92b0-6a308c22cec1,Bent Over One-Arm Long Bar Row,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:bent-over-one-arm-long-bar-row]
4402c7a1-0845-4da2-882d-4e06fc275b8b,Bench Jump,[full_body],[],[bodyweight bench],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:bench-jump]
44067253-a8d5-4b0f-9008-02c2e56624b1,Heel touches,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core] slug:heel-touches]
440ff6f0-b3c0-42fd-bcfd-8a85a841d410,Supported shoulder stand,[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance] slug:supported-shoulder-stand]
4426c121-33b6-42c1-aa78-8d295d8fd687,Dumbbell Discus,[full_body],[],[dumbbell],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:dumbbell-discus]
44a83578-5681-4a1a-99c3-f8742857bf66,Dumbbell Lateral Raise,[lateral_deltoids],[traps supraspinatus serratus_anterior],[dumbbell],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength isometric] slug:dumbbell-lateral-raise-27a4de]
4513eebe-8fee-42e0-9d60-3101601bdc0a,Triangle pose (left),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:triangle-pose-left]
4581a423-5d2d-4cf1-89a0-fea026ef116d,Dumbbell Fly incline,[upper_chest],[front_deltoids biceps serratus_anterior],[dumbbell],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-fly-incline-94dccc]
45c93c0a-c64e-4f27-a694-ab9fb396cd46,DOT Drill,[quads],[cardiovascular_system tibialis_anterior abductors],[bodyweight],NULL,NULL,intermediate,map[category:plyometric difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio hiit] slug:dot-drill-454686]
4668a912-ef55-4b3e-8d9c-53359d6aba29,Close Grip Dumbbell Press,[chest],[],[dumbbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:close-grip-dumbbell-press]
46832c7a-fd0e-49ab-9961-11726b8b9064,Kettlebell Snatch,[ketllebell],[front_deltoids erector_spinae lats forearm_flexors],[],NULL,NULL,advanced,map[category:strength difficulty:advanced equipment:[kettlebell] exerciseTypes:[strength plyometric functional] slug:kettlebell-snatch-739b2c]
46989ad6-9ec2-40b0-929d-54893160b1af,Hack Squat Wide Stance,[quads],[],[machine],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:hack-squat-wide-stance]
46f8865d-24c2-4c81-a886-aa458c5653c5,Chair pose,[quads],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga strength] slug:chair-pose]
476cf5d3-e211-4650-84ec-7a3e89c08639,Half split (left),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:half-split-left]
47ab9d26-7959-46bb-9744-1e48695f5e70,Bear crawl into explosive jumps,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:bear-crawl-into-explosive-jumps]
48700743-f688-42d8-99ed-8c1b223d1f55,Lying Overhead Triceps Extension,[triceps],[],[barbell],elbow_extension,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:lying-overhead-triceps-extension]
48b2c98e-b82f-49aa-b847-b871a69e1b95,Bench Dips,[triceps],[front_deltoids pectoralis_major core],[bodyweight bench],horizontal_push,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:bench-dips-784d8d]
49193da5-2b92-4df3-bca6-f0cd59fa9f03,Side to side plank walk into shoulder taps,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core strength cardio] slug:side-to-side-plank-walk-into-shoulder-taps]
49739b94-19b6-4ec3-aa93-53e7c4824918,Plank on elbows,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core isometric] slug:plank-on-elbows]
497b7319-b2dc-4886-8ced-fdf14a08bb97,Lying Barbell Front Raise,[shoulders],[],[barbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:lying-barbell-front-raise]
49ec0843-8680-48cd-bdf2-e871d435b583,Lying knee tucks,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:lying-knee-tucks]
4a608293-5863-4517-b03d-a46398066e32,Incline Cable Fly,[chest],[],[cable],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[cable] exerciseTypes:[strength isometric] slug:incline-cable-fly]
4a816d4c-e7b1-4e18-823f-64d0c4eee38b,4 Square Drill,[quads],[calves glutes hip_flexors],[bodyweight],NULL,NULL,intermediate,map[category:plyometric difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio hiit] slug:4-square-drill-d45871]
4a8661d9-eef7-44c6-896b-9ea08b81ac17,Seated Leg Curl,[legs],[calves gastrocnemius glutes],[machine],hip_hinge,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:seated-leg-curl-b5ec8c]
4aa034b9-f826-4b1b-a259-45144fca1074,Jumping Jack,[full_body],[lateral_deltoids hip_flexors core],[bodyweight],NULL,NULL,beginner,map[category:cardio difficulty:beginner equipment:[bodyweight] exerciseTypes:[cardio plyometric warmup] slug:jumping-jack-2fb335]
4aa2b90d-e5da-47d6-abd5-4e1932324ed2,Super man crunches,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:super-man-crunches]
4c22f102-513b-4fe4-a271-389c006fbb9f,Explosive knee drive,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:explosive-knee-drive]
4c257ac2-d310-40aa-8797-33d138519135,Run in place,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio warmup] slug:run-in-place]
4c55ca15-3665-4db7-b11d-7d4273263f66,1 Leg Broad Jump,[glutes],[calves core adductors],[bodyweight],NULL,NULL,advanced,map[category:plyometric difficulty:advanced equipment:[bodyweight] exerciseTypes:[plyometric functional balance] slug:1-leg-broad-jump-c982db]
4c5c90fd-01a3-45f6-a952-712743be9c81,Decline Close Grip Dumbbell Press,[chest],[],[dumbbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:decline-close-grip-dumbbell-press]
4c799907-a832-42b2-b9b3-bfb75a68c840,Bow pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching balance] slug:bow-pose]
4d433881-e521-45e3-a36e-8672953714c0,Cow face pose (right),[shoulders],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:cow-face-pose-right]
4d4779ae-ab3c-4f3b-8c9f-566a23c80437,Back Shuffle,[cardiovascular_system],[calves quads hip_flexors],[bodyweight],NULL,NULL,beginner,map[category:cardio difficulty:beginner equipment:[bodyweight] exerciseTypes:[cardio plyometric functional] slug:back-shuffle-1e4dbe]
4d9ad82c-1799-4340-b973-c269c901d0e5,Glute Kickback,[cardiovascular_system],[gastrocnemius soleus tibialis_anterior core],[bodyweight],NULL,NULL,beginner,map[category:cardio difficulty:beginner equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:glute-kickback-f13e0d]
4dd34460-26de-41b4-ba9f-66bcf4ed8e63,Mountain Climbers,[bodyweight],[obliques front_deltoids triceps calves],[bodyweight],NULL,NULL,beginner,map[category:cardio difficulty:beginner equipment:[bodyweight] exerciseTypes:[] slug:mountain-climbers-6fb7f3]
4e4377e1-ab91-4015-84ac-27b3274b549f,Barbell Shoulder Press -  Barbell Overhead Press - Barbell Military Press,[shoulders],[],[barbell],NULL,NULL,NULL,map[category:SHOULDERS difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:barbell-shoulder-press-barbell-overhead-press-barbell-military-press]
4e5467d4-898b-4c22-98d0-5000f9b2c1ed,Wheel pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching mobility] slug:wheel-pose]
4e6181e0-c20f-4449-91e7-48d1eef1f268,One arm Dumbbell Floor Press alternating,[chest],[],[dumbbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:one-arm-dumbbell-floor-press-alternating]
4eaaeaca-6966-4b55-94a0-4a34520bb5b9,Downward facing dog split (left),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance stretching] slug:downward-facing-dog-split-left]
4eed07c2-fe85-409d-9f81-a4872e8ffb9e,Lunges (Left),[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:lunges-left]
4f5c0add-7a97-4c69-ad76-e2d87c8d1cc1,Kettlebell Press,[ketllebell],[triceps_long_head serratus_anterior upper_back],[],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[kettlebell] exerciseTypes:[strength] slug:kettlebell-press-eab406]
4f5e0bcb-7424-4d6b-b837-5c3eda01c15c,Reverse Snow Angels,[lower_traps],[rotator_cuff glutes spinal_erectors],[bodyweight],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength mobility rehabilitation] slug:reverse-snow-angels-fb3efa]
4f756a6f-51a5-4afe-8cf8-975f3748c4f9,Elbow Plank to Side Plank,[core],[rectus_abdominis erector_spinae quads],[bodyweight],core,NULL,intermediate,map[category:core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core isometric strength] slug:elbow-plank-to-side-plank-524950]
4fcd55ed-a563-4f9f-b43c-4b4ea35e5cc4,One-Arm Kettlebell Snatch from ground,[full_body],[],[],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[kettlebell] exerciseTypes:[strength functional plyometric] slug:one-arm-kettlebell-snatch-from-ground-4fcd55ed]
4fe0ae5d-b04a-437b-be8a-ce6636c08348,Reverse warrior (right),[quads],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:reverse-warrior-right]
5025051b-e58e-42aa-ae78-5a9b11ef129c,Seated Cable Row Neutral Grip,[back],[],[cable],horizontal_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:seated-cable-row-neutral-grip]
5058baec-15c8-4278-afa5-9621bb4e15b5,Alternating Dumbbell Curl,[biceps],[],[dumbbell],elbow_flexion,NULL,beginner,map[category:Arms difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:alternating-dumbbell-curl]
50aafd34-960f-4967-ae4b-03430a734f10,front raises,[front_deltoids],[lateral_deltoids traps serratus_anterior],[dumbbell],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength isometric] slug:front-raises-a19aea]
50f6c403-a7eb-4c43-9723-c9c4ee7defc7,Lateral neck stretch (left),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:lateral-neck-stretch-left]
513d039d-e6d0-459e-9ae7-4847a586871b,Cow face pose (left),[shoulders],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:cow-face-pose-left]
516a33ee-e1e1-459d-9417-a313b313e1a6,Side plank pulses,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core isometric] slug:side-plank-pulses]
516ed8ba-873f-441b-a5a6-c52ab7fc048a,Kettlebell Lunge,[kettlebell-exercises],[hip_flexors erector_spinae forearms],[],knee_dominant,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[kettlebell] exerciseTypes:[strength functional] slug:kettlebell-lunge-424813]
51f8b5e9-3c10-4727-820a-ba77857a46b2,Lunge matrix,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional] slug:lunge-matrix]
52fb4e42-549e-4af2-a83d-f0c6c76f38ae,Armpit Opener,[chest],[biceps rotator_cuff traps],[],NULL,NULL,beginner,map[category:mobility difficulty:beginner equipment:[chair] exerciseTypes:[mobility stretching warmup] slug:armpit-opener-e8e10d]
53339dca-7ed1-4edf-b88c-1f4b618b4d57,Figure 4 Squats,[glutes],[adductors calves abductors],[bodyweight],knee_dominant,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional balance] slug:figure-4-squats-dfd222]
53c6b923-dcdb-44f6-a57f-150dc1d1e547,Warrior I (right),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga strength] slug:warrior-i-right]
53f37f4b-c486-4ebb-846b-953078455bfe,Bent leg v-sit into punches,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core cardio functional] slug:bent-leg-v-sit-into-punches]
548f86e7-ee60-46ce-a482-c2b1c16e4441,Forward Lunges (Bodyweight),[bodyweight],[],[bodyweight],knee_dominant,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[free weights] exerciseTypes:[] slug:forward-lunges-bodyweight-508f49]
54d04b7e-3a7d-4d04-a0b2-adaab8f8f466,Dumbbell Romanian Deadlift,[hamstrings],[glute_max erector_spinae forearm_flexors],[dumbbell],hip_hinge,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:dumbbell-romanian-deadlift-8f7fca]
54df7bb8-18f9-4b69-8561-f369f06632ee,Goblet Squat with Kettlebell,[quads],[core adductors erector_spinae hamstrings],[],knee_dominant,NULL,beginner,map[category:Core difficulty:beginner equipment:[kettlebell] exerciseTypes:[strength functional] slug:goblet-squat-with-kettlebell]
554adc08-afea-40c8-bf33-d4276e2d73d9,Preacher Hammer Curl,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:preacher-hammer-curl]
55a30378-1a97-47fd-9f63-0609de03e0b9,Upper back and shoulder stretch (right),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:upper-back-and-shoulder-stretch-right]
55bd4c71-78c6-49bd-aaaa-8c03b7528342,Chameleon push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:chameleon-push-up]
55ce943e-c8ad-479b-bd92-10ba1d01889e,Jumping lunges,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:jumping-lunges]
55df26c1-83f4-439a-89be-22c156a3e118,Reverse Lunge into Knee Drive,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional balance] slug:reverse-lunge-into-knee-drive]
56c25b1f-91f4-4fd1-99b9-89e4da81ecdc,Cable Upright Row,[shoulders],[upper_traps biceps forearms rhomboids],[cable machine],horizontal_pull,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[machine] exerciseTypes:[] slug:cable-upright-row-5bd938]
579695a3-b21a-4fe5-83fd-1bd47bfd2592,Low lunge (right),[quads],[],[bodyweight],knee_dominant,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:low-lunge-right]
57c55853-176e-4bad-aced-1032c63f4652,Dumbbell Lunges,[quads],[glute_med hip_flexors erector_spinae],[dumbbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-lunges]
57c79553-d2e3-41e9-97d5-3fe8c0d59fe9,Dumbbell Bicep Curl seated incline,[biceps],[brachialis brachioradialis forearm_flexors],[dumbbell],elbow_flexion,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-bicep-curl-seated-incline-251ef1]
58178205-37e9-489c-8322-f40b15d7b992,Half lord of the fishes pose (right),[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:half-lord-of-the-fishes-pose-right]
5894b913-11b8-47b6-8f0f-63b8ad0bd469,Leg Press Wide Stance,[quads],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:leg-press-wide-stance]
58d0fe05-1a66-4b80-a6d8-2dc2f0d73169,Bench Press,[chest],[],[barbell bench],NULL,NULL,NULL,map[category:Chest difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:bench-press]
592c2408-5da3-4cca-9453-9dc9cfec6d9f,Y-superman crunch,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:y-superman-crunch]
59887212-af71-41e1-9b3f-afe352ba1979,Bear toe taps,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core calisthenics functional] slug:bear-toe-taps]
5990deac-a91d-4531-8c2f-a708fc95fd1f,Barbell Hip Thrust,[glutes],[],[barbell],hip_hinge,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:barbell-hip-thrust]
5a86b7dd-04a3-47fc-b92d-910f61b184c6,EZ Bar Curl,[biceps],[brachialis brachioradialis forearm_flexors],[barbell],elbow_flexion,NULL,beginner,map[category:strength difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:ez-bar-curl-10f0eb]
5aea090d-1bca-427b-8960-c01f7a6f0211,Lunges body weight,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:lunges-body-weight]
5b61e155-eda8-4077-854b-bfe331f5fd55,Smith Machine Glute Squat,[glutes],[],[machine],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-glute-squat]
5ba69aaa-7f7a-4564-940e-c6fb7da55c26,Arm swings,[shoulders],[traps serratus_anterior forearms],[bodyweight],NULL,NULL,beginner,map[category:warmup difficulty:beginner equipment:[bodyweight] exerciseTypes:[warmup mobility cardio] slug:arm-swings-34a3a3]
5bd45b94-2926-4051-b4cb-51a66f46ecf8,Standing EZ Bar Curl,[biceps],[],[barbell],elbow_flexion,NULL,beginner,map[category:Arms difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:standing-ez-bar-curl]
5cdc9847-39af-400f-8354-79e1d24828bd,Triangle pose (right),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:triangle-pose-right]
5ce18079-7df5-48e0-828e-63005b8eb3d1,Close Grip Lat Pulldown to Waist,[back],[],[cable machine],vertical_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:close-grip-lat-pulldown-to-waist]
5ce9ef64-7527-4321-997b-1d1bc071f91a,Calf stretch (right),[calves],[],[bodyweight],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching] slug:calf-stretch-right]
5d55105e-04cc-4493-a7e8-302a5653e58c,High Knees v1,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio warmup] slug:high-knees-v1]
5d6d9ca4-1ace-4dc9-b408-6ced49b753e7,Bear hold,[core],[front_deltoids triceps glutes erector_spinae],[bodyweight],NULL,NULL,intermediate,map[category:core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core isometric calisthenics] slug:bear-hold-1ffd16]
5e751b08-c767-4a40-8ef7-62d271995c86,Cable Bicep Curl bar,[biceps],[forearm_flexors brachialis front_deltoids],[cable],elbow_flexion,NULL,beginner,map[category:strength difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-bicep-curl-bar-1dc79d]
5e98b09d-e4aa-4ddb-aadf-02e18b6c16ac,Lying toe reaches,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:lying-toe-reaches]
5efb3847-ecf2-4dba-9bc0-cce91af31eac,Squats to knee(1),[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength cardio] slug:squats-to-knee1]
5f84b3d2-daff-4fc1-bb8c-c9524689af7d,Cuads Belt Squat Machine,[quads],[glutes hamstrings adductors core],[machine],knee_dominant,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[machine] exerciseTypes:[strength functional] slug:cuads-belt-squat-machine-a1210a]
5f8e2c01-66eb-4f23-b3ad-c87c631e257f,Extended side angle pose (right),[quads],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance stretching] slug:extended-side-angle-pose-right]
601cae63-a0d3-4f10-9a7f-114a5eb033e0,Over and under,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[functional mobility] slug:over-and-under]
60ec7728-577b-4dea-a5e9-4b8ac16b6038,Dips - Triceps Version,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:dips-triceps-version]
60fa33db-7a56-4a6d-88a5-22f98a252ae1,Seated Cable Row Close Neutral Grip,[back],[],[cable],horizontal_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:seated-cable-row-close-neutral-grip]
610855b2-2eb1-440a-9645-9598f0a46766,Hip stretch (left),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:hip-stretch-left]
61410917-4fb1-41f8-86d5-16dc88fe380b,Plank,[core],[front_deltoids triceps serratus_anterior lower_back],[bodyweight],core,NULL,beginner,map[category:Core difficulty:beginner equipment:[bodyweight] exerciseTypes:[core isometric] slug:plank]
61654261-7fa6-4bd5-9cf1-04ab8c638e4f,Push Ups,[chest],[front_deltoids triceps core],[bodyweight],horizontal_push,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[] slug:push-ups-5e29de]
61ef551f-2db3-4ab9-978d-9e5712b873de,Extended side angle pose (left),[quads],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga balance stretching] slug:extended-side-angle-pose-left]
620b30ac-bc0d-4b48-bec7-b685cf57f883,Walking Lunges,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength functional] slug:walking-lunges]
623b2443-bc73-4c61-986c-412545c33aed,Fire log pose (left),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:fire-log-pose-left]
6347356d-6248-444f-92b2-47de72d5f96e,Revolved triangle pose (right),[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching balance] slug:revolved-triangle-pose-right]
63603235-6df6-4c55-b0fe-c417fee626b8,Bear plank side tap sidewalks,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core calisthenics mobility] slug:bear-plank-side-tap-sidewalks]
6362bdab-a7d7-49e8-85ab-fe1eb610cb4e,Cross body pulls to hamstring kicks,[hamstrings],[],[bodyweight],NULL,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[functional mobility warmup] slug:cross-body-pulls-to-hamstring-kicks]
6378a159-2d36-4fb3-b972-2862f81433e8,Hip Thrust Machine,[legs],[hamstrings quads lower_back],[machine],hip_hinge,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:hip-thrust-machine-5e45a2]
