external_exercise_id,ymove_title,final_italian_name,validation_status,quality_score,rejection_reasons,missing_technical_details
9089468c-a43c-4486-892e-557485a39245,Single Arm Cable Front Raise,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,one arm
ffd0d6dc-27ff-4a99-afcc-673701fa9d3d,Single Arm Cable Tricep Pushdown,,TECHNICAL_REVIEW,56,lost_technical_details,cable|one arm
a299ccb1-0604-4d47-a5c1-19d5ca0e8b42,Single Arm Dumbbell Row,,TECHNICAL_REVIEW,60,lost_technical_details,one arm
efde17d4-3987-4416-9142-825a18329245,Single Arm Low Cable Curl,,TECHNICAL_REVIEW,60,lost_technical_details,one arm
fee193c5-ec61-4e7f-aca8-a0ab268f6e26,Single Arm Lying Dumbbell Extension,,TECHNICAL_REVIEW,60,lost_technical_details,one arm
7dd83ed0-59e0-4339-a54a-d3319bdf00ab,Single Arm Seated Cable Row,,TECHNICAL_REVIEW,60,lost_technical_details,one arm
0b51bca9-c72f-4fc3-affd-0904de3cf8b4,Single Arm Smith Machine Row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,one arm
3e923378-4af0-4d61-9ce7-263fb0ed3b04,Smith Machine Behind the Back Shrug,,TECHNICAL_REVIEW,68,missing_main_movement,
d2122541-4c46-460f-be6a-7ea35e2d0624,Smith Machine Behind the Neck Press,,TECHNICAL_REVIEW,68,missing_main_movement,
2b207100-576f-4029-848e-f71bb05df885,Smith Machine Bent Over Row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,bent over
7afd4594-47c0-4061-97ec-6cf5f5b9ddfe,Smith Machine Bent Over Row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,bent over
aeea2f3a-bcd5-44a0-9ca7-57977001e382,Smith Machine Bent Over Row Overhand Grip,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,bent over|overhand
b66b9294-0bfe-494f-b0aa-09602a7b5e41,Smith Machine Bent Over Row Underhand Grip,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,bent over|underhand
c72f4458-a48b-4d9c-bc4f-ddc01f3a8eaf,Smith Machine Deadlift,,TECHNICAL_REVIEW,68,missing_main_movement,
5b61e155-eda8-4077-854b-bfe331f5fd55,Smith Machine Glute Squat,,TECHNICAL_REVIEW,68,missing_main_movement,
2291338b-1445-4b35-8ebe-d92d7af522e0,Smith Machine Good Morning,,TECHNICAL_REVIEW,68,missing_main_movement,
ea856b4b-ef97-4fa6-81a1-269f060df9c5,Smith Machine Hip Thrust,,TECHNICAL_REVIEW,68,missing_main_movement,
43549b73-858b-4225-8fe0-e7d3d32c9535,Smith Machine Incline Press,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,incline
90421a51-69d9-4f27-9076-847dff2d882a,Smith Machine Lunge,,TECHNICAL_REVIEW,68,missing_main_movement,
913dc03f-d923-43c5-9e7f-461c26770ee1,Smith Machine Lunge,,TECHNICAL_REVIEW,68,missing_main_movement,
15ae3c6a-9e5c-43c6-a9df-6a1cd454e1c5,Smith Machine Lunges,,TECHNICAL_REVIEW,68,missing_main_movement,
74545eb6-14ac-4017-b275-d1776516419d,Smith Machine Narrow Stance Squat,,TECHNICAL_REVIEW,68,missing_main_movement,
3f9f3976-7e6c-4d69-8801-1b0b5f723a68,Smith Machine Romanian Deadlift,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,romanian
691ad2e7-b9f9-4921-8831-4da317451a2c,Smith Machine Shoulder Press,,TECHNICAL_REVIEW,68,missing_main_movement,
b3d09e97-408c-4eb9-8900-ddc99a9a4218,Smith Machine Shrug,,TECHNICAL_REVIEW,68,missing_main_movement,
680f31da-707a-487d-9003-667fb3bbab82,Smith Machine Smith Bench Press flat,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,bench|flat
8456ccc7-a3af-4d7d-8524-2ed90c57fc9e,Smith Machine Smith Calf Raise,,TECHNICAL_REVIEW,68,missing_main_movement,
427f98b5-d33e-4447-83cd-5cef54f0eb2f,Smith Machine Squat,,TECHNICAL_REVIEW,68,missing_main_movement,
75ad8ef1-8f36-47b9-baef-e7efd2b88c9d,Smith Machine Squats,,TECHNICAL_REVIEW,68,missing_main_movement,
ab582577-f6d5-4f62-9f5a-220995d7910f,Smith Machine Step-Ups,,TECHNICAL_REVIEW,68,missing_main_movement,
252e37ea-e936-42a4-ba76-d7ce35e1baa6,Smith Machine Sumo Squat,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,sumo
e656576b-39d4-4623-a93d-c455bd640b01,Smith Machine Sumo Squat,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,sumo
f7c6095d-b060-48e6-81be-461e81a578a7,Smith Machine Sumo Squat,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,sumo
95b3c40f-4a12-44e6-ac2e-cd7ce4a3cc3c,Smith Machine Upright Row,,TECHNICAL_REVIEW,68,missing_main_movement,
e42e2ca3-664b-48bd-8cf7-e8a4313618bb,Standing Dumbbell Straight-Arm Front Delt,,TECHNICAL_REVIEW,20,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,
faa8cd98-a788-4760-be99-0dfcced0920b,Standing Palm-In One-Arm Dumbbell Press (L,,TECHNICAL_REVIEW,0,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,one arm
f8e77b58-2e1b-4695-ae24-17249ec2ad74,Standing Palm-In One-Arm Dumbbell Press (R,,TECHNICAL_REVIEW,0,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,one arm
da74be26-d3ba-403a-a16d-28ff3cf12396,Static Lunge on Machine,,TECHNICAL_REVIEW,20,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,
e5319ad1-2c9a-4442-b502-8ff972fc4dfc,Underhand Grip Cable Pushdown,,TECHNICAL_REVIEW,0,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,underhand
1267bc89-80f9-46ad-9f94-e7e542854042,Wide Grip Barbell Curl,,TECHNICAL_REVIEW,68,missing_main_movement,
82610c61-8595-4814-a657-662932c9081d,Wide Grip Smith Machine Upright Row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,wide
fa45710a-ee56-4648-811c-5eeaaeaff098,Band Leg press,,TECHNICAL_REVIEW,64,lost_technical_details,machine
58d0fe05-1a66-4b80-a6d8-2dc2f0d73169,Bench Press,,TECHNICAL_REVIEW,36,consecutive_duplicate_words|lost_technical_details,barbell
43c81170-5fc1-46dd-92b0-6a308c22cec1,Bent Over One-Arm Long Bar Row,,TECHNICAL_REVIEW,20,missing_main_movement|lost_technical_details,barbell|bent over|one arm
ad8e32a3-091a-4b10-a316-8984807ce817,Bent Over Two-Arm Long Bar Row - 105,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,barbell|bent over
cd6edab4-3f1e-477f-8a88-54f9c683c9de,Bulgarian split squat,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
55bd4c71-78c6-49bd-aaaa-8c03b7528342,Chameleon push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
10d2c91e-60e8-416d-8c91-def45954009c,Close Grip Plate Press,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
22880d49-67f2-4f14-9510-046c32da166b,Concentration Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
372da9df-3ee6-450c-ae97-743968d27d71,Concentration Hammer Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
85a71ed6-caf0-4b0c-aa70-0419d8f81157,Crab walk to squat,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
10be21b8-de6f-4c33-9101-eadca351e663,Crab walks into squats,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
b8fb88dc-d819-4e65-86c8-7ea13703afdb,Cross Body Hammer Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
b3d44ba8-5fdd-4a7e-ace2-1b12d5901b0b,Cuban Press,,TECHNICAL_REVIEW,60,lost_technical_details,dumbbell
f67b5c4a-a959-4b13-933e-633d4faeab95,Deadstop push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
e8a79472-7809-42d4-89cc-c3c351d86982,Deadstop push up into superman crunches,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
76741ca2-8960-4323-a495-c595291e3c56,Deadstop push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
b9e7733d-fbba-413a-98d9-71803ae1edb4,Deadstop pushup to superman crunch,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
426861d9-64ac-40f6-bf3e-f7ebc05ba6af,Decline Push Up,,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,decline
8bbcc469-9283-4776-a12c-882060dd396c,Declined Push up - 56,,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,decline
9d5a2722-801b-4741-8d9b-11e9a3a4ae2d,Devil press,,TECHNICAL_REVIEW,60,lost_technical_details,dumbbell
cfa3229b-10a2-42cd-bdf0-4fa80ce51fd3,Drop dead push up into knee in,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
1b670f12-2b3b-4046-8fb8-379450db6f52,Dumbell Bench Press,,TECHNICAL_REVIEW,36,consecutive_duplicate_words|lost_technical_details,dumbbell
4f756a6f-51a5-4afe-8cf8-975f3748c4f9,Elbow Plank to Side Plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
f2224eab-4368-4bab-80a3-e0bddbed5a23,Elbow to knee plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
3b3e0a86-56b7-4d15-92ff-11dfaf108147,Elevated push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
67b6f81b-3bca-4b91-8cd8-4c4dd6194d6e,Explosive push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
d9df1e94-1051-407d-9c34-87720d1557a9,Explosive side to side push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
5a86b7dd-04a3-47fc-b92d-910f61b184c6,EZ Bar Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,barbell
b78e6b13-cc46-49d6-a205-f71b65e6090e,EZ Bar Reverse Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,barbell
53339dca-7ed1-4edf-b88c-1f4b618b4d57,Figure 4 Squats,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
87820d5e-9377-493c-a924-cc1d4750859b,First Toe Curl with Towel,,TECHNICAL_REVIEW,48,too_generic_for_detailed_title,
d536723e-7e3f-460d-a6c5-e9993bfbec4c,Floor Press,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
548f86e7-ee60-46ce-a482-c2b1c16e4441,Forward Lunges (Bodyweight),,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
f7458e9c-56f8-4604-ba58-636ead67ffe2,Foward Lunges Bodyweight,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
fb48eccb-7f51-4de3-97f0-dc5ef75a6cee,Full range push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
a62f7e6f-99b3-49cf-a02e-c5146db97da3,Glute Bridge (Bodyweight),,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
b1c0e80d-329c-4910-8b23-37daa8ea17da,Goblet squat,,RESEARCH_REQUIRED,36,copied_english_title|lost_technical_details,dumbbell
24b76364-0eec-4035-b3e0-b7451a94db9f,Hack Squat,,TECHNICAL_REVIEW,64,lost_technical_details,machine
46989ad6-9ec2-40b0-929d-54893160b1af,Hack Squat Wide Stance,,TECHNICAL_REVIEW,64,lost_technical_details,machine
c0386f57-3cd2-42e9-9c19-d2d3dc9aa3cb,Half squat get up ),,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
3901065d-a926-4d63-9306-0f14eb731d7c,Hammer Curls,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
8be51cd5-3ed1-489e-9975-5d9141880055,High plank alternating single leg knee tuck,,TECHNICAL_REVIEW,68,missing_main_movement,
f21fa91d-22fb-4b78-bc6a-50165e5cb8ad,High plank to low plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
9d525d35-2c5f-45c9-a88c-56f8526d2177,High plank to side plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
0f14071c-279d-4926-b41a-cb4dc900bb1d,High plank toe touches,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
bc8a31d3-6f32-4f5d-a0c9-9935e76b2071,Horizontal Leg Press,,TECHNICAL_REVIEW,60,lost_technical_details,machine
c6e3375f-ad53-425b-9313-72265c9212e2,In and out Shoulder tap push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
e7fa2b6f-4d2b-478a-a1c0-8bca51b04a13,Inchworm to pike push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
21ce1e16-e426-466b-b8cf-9d4b1fce7227,Inchworms to push ups to pike push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
95a95a22-308a-4804-af36-7190b48b1ae5,Inclined diamond push up,,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,incline
204d2666-432a-400b-bf88-0b47203101ee,Inclined push up,,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,incline
0ba53212-9702-4b66-bb9d-d7b9fa12abf2,Inclined wide push up,,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,incline
0bc74c4c-d382-46a4-95a8-d6229062aaf1,inverted row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,barbell
9b0e714f-6b42-40d9-941c-71bca4da5eef,Knee pseudo pushups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
d33da8f6-37a9-4730-8399-c4c5be3a7f00,Knee push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
e73256fc-b329-4dfa-834b-d0c485bcad72,Knee tucked Side plank up and downs (Left),,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
c9d2b9a8-7f3e-4b5f-9012-e8c17b80de07,Knee tucked Side plank up and downs (right,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
844b8994-0c7a-477d-ab48-91b2d8ef75b0,Leg Press,,TECHNICAL_REVIEW,64,lost_technical_details,machine
bcd8c3d9-5c9b-4a97-8b30-0e85de2488ff,Leg Press,,TECHNICAL_REVIEW,64,lost_technical_details,machine
68814908-0678-4931-af0e-0fced0d2022a,Leg Press Calf Raise,,TECHNICAL_REVIEW,60,lost_technical_details,machine
952c06b0-359b-4e38-adfd-c352723ab865,Leg Press Calf Raise,,TECHNICAL_REVIEW,60,lost_technical_details,machine
bbc9368f-e232-4081-bd5c-235c928eccb3,Leg Press Close Stance,,TECHNICAL_REVIEW,60,lost_technical_details,machine
13351b5d-ef3f-4c6b-9f47-df62202d32b2,Leg Press Close Stance - Glute Focus,,TECHNICAL_REVIEW,60,lost_technical_details,machine
639e71b2-5c79-4125-ad31-1c073b8b073f,Leg Press Medium Stance,,TECHNICAL_REVIEW,60,lost_technical_details,machine
5894b913-11b8-47b6-8f0f-63b8ad0bd469,Leg Press Wide Stance,,TECHNICAL_REVIEW,60,lost_technical_details,machine
b7c0fca8-8f01-4c48-bea3-b691939e92bc,Lever Squat (Medium Stance),,TECHNICAL_REVIEW,36,too_generic_for_detailed_title|lost_technical_details,machine
fd2a8e1f-3efb-4e11-89fb-a479b7bf4a06,Lying EZ Bar Curl,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
23b96196-f154-4450-a2cd-fdc35af2e60c,Lying Leg Curl,,TECHNICAL_REVIEW,60,lost_technical_details,machine
24c4168e-f900-4e8b-8969-cd32dba34d6c,Overhead Squat,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
27be2ac3-3b68-4ef8-94ab-e6bfb5ba4076,Pendlay Rows,,TECHNICAL_REVIEW,36,too_generic_for_detailed_title|lost_technical_details,barbell
3882e700-1ad7-4b71-932a-6ee8983e50b2,Pike push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
2640441e-fc3e-46e7-87ee-77f25ed81d32,Plank elbow to knee,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
364dc379-ca4e-4fe2-9d95-684619a8b693,Plank in and outs,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
39a6eaa7-efb4-455f-942f-e53ed5a9b526,Plank jacks,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
f93fa069-3b1d-41f0-bb26-2322bc4ea1c1,Plank kick out,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
49739b94-19b6-4ec3-aa93-53e7c4824918,Plank on elbows,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
f6489ee0-7630-4041-ae1d-8e620b58883b,Plank SeeSaw,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
2c7167fd-5e7e-444f-b7a8-291e362e638c,Plank shoulder taps,,TECHNICAL_REVIEW,68,missing_main_movement,
73368005-c7ae-4086-b7e5-31963e96af4d,Plank shoulder taps into reaches,,TECHNICAL_REVIEW,68,missing_main_movement,
38ef796b-7e3c-4370-9452-72b924837216,Plank Side Arm Reach Dynamic,,TECHNICAL_REVIEW,68,missing_main_movement,
c2b2d15f-5841-45a2-87e4-503101f3422e,Plank to knee tap,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
e4241c30-f7d8-4051-85d7-7a95e221bf8c,Plank toe touches,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
8d3afa33-7191-4f69-a9f6-81b20f55dd38,Preacher Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,machine
34d8d81b-5883-4a90-bc74-4f1ec0cbce91,Preacher Curl EZ-Bar,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,barbell
554adc08-afea-40c8-bf33-d4276e2d73d9,Preacher Hammer Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
bf3b7d97-363c-45d7-91a3-43491c5a6f2a,Pseudo push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
c2410e7d-79c4-4593-82df-c42e8fd3450e,Push up burpees,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
206a3084-ab16-4115-b18e-93c6c44e6cc4,Push up Circles,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
9c454a78-ff62-49a9-9879-127b48d6f2ea,Push up hold,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
e6348f43-b8ab-4e91-a211-0d766e35c9fe,Push up jack plank into toe touches,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
1cecbe87-d29e-43af-bb44-5e1f409cd018,Push up to breakdancer,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
c809dc45-6a40-4060-a8ac-24f3c62358f7,Push up to toe touches,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
b41a30a8-8a02-4101-a0a9-589efdbf786b,Push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
61654261-7fa6-4bd5-9cf1-04ab8c638e4f,Push Ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
284b839e-ec4c-4551-ba9d-afbf32b60330,Push ups to toe touches,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
c5f49fc9-4673-4cae-8a12-6c5a4e4934a4,Push-Up (Decline),,TECHNICAL_REVIEW,44,consecutive_duplicate_words|missing_main_movement,
9d46942e-53df-455c-a996-8936145ab8d2,Push-Ups - Close Triceps Position (Diamond push ups),,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
c6453fa8-f869-43ed-8314-9fc093dc7351,Push-Ups (Decline),,TECHNICAL_REVIEW,44,consecutive_duplicate_words|missing_main_movement,
f860eed0-1645-401e-bfe0-ddbc4ba2df90,Pushups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
ad8f28d1-cf33-4e80-9686-0742404566e3,Resistance Band Row,,TECHNICAL_REVIEW,20,consecutive_duplicate_words|missing_main_movement|word_by_word_prefix,
c265b4e3-ab8d-4141-9d7e-462e2c329d1b,Reverse fly plank to plank hop,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
e27c74a9-69aa-4b0f-aa5f-1c675d5fe26e,Reverse grip bent over rows,,TECHNICAL_REVIEW,28,too_generic_for_detailed_title|lost_technical_details,dumbbell|bent over
27114339-579a-4a81-a673-52126b81f475,Reverse Plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
90a03a51-07e2-4acd-b893-d5c58a273587,Reverse Preacher Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,barbell
07cd2836-405f-4b66-9b80-2d69b1fabb6a,Reverse push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
16a76541-f17e-49fe-832c-27776a9ec2e3,Scapula push ups,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
0a095165-5eb4-4d96-a98e-d8374391f2cc,Seated EZ Bar Curl,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
0c46de9c-4a97-405c-9fa2-aec5f5da73f0,Seated Hammer Curl,,TECHNICAL_REVIEW,60,lost_technical_details,dumbbell
4a8661d9-eef7-44c6-896b-9ea08b81ac17,Seated Leg Curl,,TECHNICAL_REVIEW,60,lost_technical_details,machine
851015b9-546b-425d-81f3-ac6b7493a784,Seated Leg Curl,,TECHNICAL_REVIEW,60,lost_technical_details,machine
a097abc2-16ac-413a-86e4-444a7ce1fa43,Seated Leg Curl,,TECHNICAL_REVIEW,60,lost_technical_details,machine
72748704-e649-4df7-9e6b-747dd4d225a2,Seated shoulder push downs,,TECHNICAL_REVIEW,68,missing_main_movement,
a9db8a1f-87ac-45a6-876f-7c76bc4d5d8f,Shoulder press - Overhead press - Military press,,TECHNICAL_REVIEW,60,lost_technical_details,machine
3ad63b44-3e91-44cb-a39d-45aa9d50817c,Side Plank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
516a33ee-e1e1-459d-9417-a313b313e1a6,Side plank pulses,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
71213402-bffc-41ab-9425-736789fca561,Side plank pulses (Right side),,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
8d5a28d5-9aa2-4d63-bdc4-3e6e746e9d0d,Side plank up and down (left),,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
c0c8d00e-5640-462e-8cc3-422a14deb2fc,Side plank up and down (right),,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
c811aaa0-7aa9-41c3-89f1-647feb729069,Side to side plank walk,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
49193da5-2b92-4df3-bca6-f0cd59fa9f03,Side to side plank walk into shoulder taps,,TECHNICAL_REVIEW,68,missing_main_movement,
2c525222-75e1-4c05-b8ee-f4d2c7d1799e,Side to side push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
857fa3a7-6b75-4329-9bb0-297db6b9f761,Side to side squat,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
4150a3eb-5b70-4d2e-8cab-a27e70b3ef43,Sideplank,,TECHNICAL_REVIEW,44,missing_main_movement|too_generic_for_detailed_title,
b92cf13a-2241-45c5-b2ba-d5043c9b3ea0,Singel arm push up (L),,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
0fed480a-62f6-44d9-a457-787ebcd1395f,Single Arm Preacher Curl,,TECHNICAL_REVIEW,52,lost_technical_details,dumbbell|one arm
147a7908-fdd3-4f79-94ca-f9a69989e14c,Single arm push up (R),,TECHNICAL_REVIEW,40,too_generic_for_detailed_title|lost_technical_details,one arm
cea594a5-f158-493b-adc2-4016ca1a0bd4,Single Arm Row,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,dumbbell|one arm
63ca895d-601f-4155-b654-1682690d7f1c,Single Arm T-Bar Row,,TECHNICAL_REVIEW,28,missing_main_movement|lost_technical_details,barbell|one arm
b26cc5dc-4ecf-4e02-9528-02aa561e2b0e,Smith Bench Press (Flat),,TECHNICAL_REVIEW,28,consecutive_duplicate_words|lost_technical_details,machine|flat
bda13030-b09a-4fec-ada4-ec2d528db0d7,Spider Curl,,TECHNICAL_REVIEW,16,too_generic_for_detailed_title|lost_technical_details,dumbbell
2fc3cb39-6cf3-4133-89fd-6b140c96110f,Spiderman push up,,TECHNICAL_REVIEW,72,too_generic_for_detailed_title,
d26ca6be-632d-4674-a520-6a2144d76137,Split squat (L),,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
2811e435-2e2e-4b25-8fbb-57873e05d90d,Split squat (R),,TECHNICAL_REVIEW,36,too_generic_for_detailed_title|lost_technical_details,dumbbell
37b88680-2d07-424c-b1cb-8c1a3384e8dc,Squat,,RESEARCH_REQUIRED,44,too_generic_for_detailed_title|copied_english_title,
f4484f32-c4a6-4111-8681-7d3d05a43f81,Squat thruster,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
89fc3afb-7650-4bcd-9f82-726dd15e6600,Squat to alternating toe taps,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
0b7c9826-2501-4938-a921-a6f62e66e890,Squat to toe taps,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
d9836ac9-8688-41b0-a99c-e03370f53c2c,Squats into fly jacks,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
83a25d92-34c9-43cd-aeac-6af796aa9c6b,Squats to knee,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
5efb3847-ecf2-4dba-9bc0-cce91af31eac,Squats to knee(1),,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
c9f7a5b3-9129-444d-817f-94be9a1162db,Stability Ball Plank,,TECHNICAL_REVIEW,68,missing_main_movement,
6d8e7e6b-aec2-49b9-8ff6-54918a1cf850,Staggered squats,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
5bd45b94-2926-4051-b4cb-51a66f46ecf8,Standing EZ Bar Curl,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
bba8482e-3ddd-4c44-9b2a-90af81d040e9,Standing Inner-Biceps Curl,,TECHNICAL_REVIEW,60,lost_technical_details,dumbbell
73cb1336-986a-4e65-9010-bcb205da13ce,Standing Leg Curl,,TECHNICAL_REVIEW,60,lost_technical_details,machine
ec29a267-b5bc-406d-ae9a-043887d1dc06,Standing Reverse Curl,,TECHNICAL_REVIEW,60,lost_technical_details,barbell
ef04d753-d34b-4457-bcdb-0ec447d55101,Standing Single Leg Curl,,TECHNICAL_REVIEW,52,lost_technical_details,machine|one leg
ae9e4d04-17ed-4235-930a-89ce847e8507,Step Squat Pulse,,TECHNICAL_REVIEW,68,too_generic_for_detailed_title,
700ff55b-baeb-41fe-9b1d-b2e046a45de6,T-Bar Row,,TECHNICAL_REVIEW,36,missing_main_movement|lost_technical_details,barbell
16b4d2da-13c2-419b-aa1a-14a443294762,Zercher Squats,,TECHNICAL_REVIEW,36,too_generic_for_detailed_title|lost_technical_details,barbell
4a816d4c-e7b1-4e18-823f-64d0c4eee38b,4 Square Drill,,TECHNICAL_REVIEW,68,missing_main_movement,
